video_id,title,duration_sec,hashtags_count,views,likes,comments,shares,upload_hour,category
vid_2903,Short Video #1903,27,8,329469,24018,6274,955,7,Tech
vid_2904,Short Video #1904,53,4,73949,5184,1268,78,21,Food
vid_2905,Short Video #1905,13,6,57121,8038,419,422,1,Comedy
vid_2906,Short Video #1906,39,3,127024,9704,1376,682,6,Education
vid_2907,Short Video #1907,24,6,82162,6416,1234,784,3,Food
vid_2908,Short Video #1908,53,0,510627,46617,9740,3791,17,Tech
vid_2909,Short Video #1909,46,6,61565,3936,1219,118,5,Tech
vid_2910,Short Video #1910,39,7,279354,28138,4594,685,8,Comedy
vid_2911,Short Video #1911,54,4,198398,23113,2699,1094,8,Tech
vid_2912,Short Video #1912,22,1,78526,10098,1283,732,13,Lifestyle
vid_2913,Short Video #1913,21,4,98507,11933,896,317,7,Education
vid_2914,Short Video #1914,28,5,53213,3446,492,448,18,Education
vid_2915,Short Video #1915,7,1,71462,6832,1058,272,2,Education
vid_2916,Short Video #1916,36,5,78192,4211,1413,268,17,Travel
vid_2917,Short Video #1917,39,5,108522,5619,2121,988,4,Food
vid_2918,Short Video #1918,42,0,42293,3976,428,60,13,Lifestyle
vid_2919,Short Video #1919,17,0,119001,8960,2016,826,3,Food
vid_2920,Short Video #1920,60,9,90443,10702,1607,125,6,Lifestyle
vid_2921,Short Video #1921,51,2,125349,15345,1798,1028,19,Food
vid_2922,Short Video #1922,29,9,137088,19129,1400,1160,11,Comedy
vid_2923,Short Video #1923,13,9,86201,10867,1231,779,1,Tech
vid_2924,Short Video #1924,8,2,132312,7253,1821,353,10,Tech
vid_2925,Short Video #1925,18,3,93685,8165,1320,198,13,Comedy
vid_2926,Short Video #1926,41,1,154212,11920,2203,853,21,Lifestyle
vid_2927,Short Video #1927,38,8,119333,10574,2112,411,22,Travel
vid_2928,Short Video #1928,15,9,110042,7263,830,710,15,Lifestyle
vid_2929,Short Video #1929,45,6,92830,5548,975,522,19,Tech
vid_2930,Short Video #1930,60,6,214805,21931,2962,494,5,Travel
vid_2931,Short Video #1931,7,5,125883,15362,1164,963,22,Food
vid_2932,Short Video #1932,32,2,44672,5369,878,367,3,Travel
vid_2933,Short Video #1933,33,5,74371,7072,665,718,14,Lifestyle
vid_2934,Short Video #1934,13,7,86064,8798,1036,392,23,Comedy
vid_2935,Short Video #1935,7,7,98649,10025,1791,398,0,Food
vid_2936,Short Video #1936,29,8,109757,13078,680,299,6,Lifestyle
vid_2937,Short Video #1937,38,0,56020,3069,969,147,11,Food
vid_2938,Short Video #1938,16,0,94769,11466,1285,368,9,Travel
vid_2939,Short Video #1939,46,2,81758,8847,447,804,4,Tech
vid_2940,Short Video #1940,13,2,189254,13211,3509,346,11,Lifestyle
vid_2941,Short Video #1941,19,9,54336,2983,303,181,17,Comedy
vid_2942,Short Video #1942,44,7,97691,5944,1243,173,9,Travel
vid_2943,Short Video #1943,29,9,65432,6704,375,226,5,Lifestyle
vid_2944,Short Video #1944,9,0,301883,37989,1831,552,11,Comedy
vid_2945,Short Video #1945,15,1,209812,17512,3841,1169,6,Lifestyle
vid_2946,Short Video #1946,38,1,36849,3239,607,182,17,Travel
vid_2947,Short Video #1947,28,2,61222,8780,486,157,1,Lifestyle
vid_2948,Short Video #1948,19,5,166467,11869,2381,428,9,Food
vid_2949,Short Video #1949,42,0,129880,7841,2197,861,14,Travel
vid_2950,Short Video #1950,12,1,127460,10750,2338,571,11,Lifestyle
vid_2951,Short Video #1951,9,0,110692,13791,1331,166,16,Tech
vid_2952,Short Video #1952,52,4,174681,19670,3225,1621,3,Lifestyle
vid_2953,Short Video #1953,30,6,157721,14444,1990,732,6,Food
vid_2954,Short Video #1954,22,7,82922,12146,1270,524,8,Comedy
vid_2955,Short Video #1955,10,9,48071,5936,946,431,18,Comedy
vid_2956,Short Video #1956,41,0,35809,2011,305,165,22,Comedy
vid_2957,Short Video #1957,52,6,92764,11545,698,777,6,Tech
vid_2958,Short Video #1958,17,4,32730,1715,331,302,22,Food
vid_2959,Short Video #1959,32,9,114759,13200,856,294,1,Travel
vid_2960,Short Video #1960,9,0,82057,5830,760,741,5,Comedy
vid_2961,Short Video #1961,17,2,316901,37915,5116,658,17,Food
vid_2962,Short Video #1962,21,6,121282,9821,1475,421,5,Lifestyle
vid_2963,Short Video #1963,54,9,96999,13318,1030,802,12,Tech
vid_2964,Short Video #1964,44,0,37432,3132,394,340,18,Food
vid_2965,Short Video #1965,49,6,46286,5182,366,331,1,Food
vid_2966,Short Video #1966,36,4,148570,11676,1739,288,11,Travel
vid_2967,Short Video #1967,33,0,81808,11594,1175,466,14,Food
vid_2968,Short Video #1968,55,0,451904,57888,3202,2780,13,Travel
vid_2969,Short Video #1969,7,0,93917,6980,1840,332,5,Tech
vid_2970,Short Video #1970,60,8,109245,15827,1272,1083,17,Tech
vid_2971,Short Video #1971,44,2,44795,3839,860,180,4,Lifestyle
vid_2972,Short Video #1972,38,4,174287,20075,1223,504,17,Travel
vid_2973,Short Video #1973,44,9,56645,7040,935,112,2,Travel
vid_2974,Short Video #1974,31,8,135218,7070,1928,595,2,Comedy
vid_2975,Short Video #1975,17,5,160664,23440,2779,1162,21,Comedy
vid_2976,Short Video #1976,49,8,104518,8825,1464,322,21,Lifestyle
vid_2977,Short Video #1977,37,7,283277,19539,5507,2245,9,Tech
vid_2978,Short Video #1978,10,7,68430,9242,985,151,18,Education
vid_2979,Short Video #1979,28,0,269769,32450,4523,1339,2,Comedy
vid_2980,Short Video #1980,23,8,46047,2701,836,337,11,Food
vid_2981,Short Video #1981,20,5,159439,9838,2506,353,15,Tech
vid_2982,Short Video #1982,44,8,90631,11013,1165,578,16,Education
vid_2983,Short Video #1983,32,2,64545,3709,586,528,6,Food
vid_2984,Short Video #1984,37,2,36433,5163,649,231,12,Travel
vid_2985,Short Video #1985,52,5,84423,10481,1030,473,23,Tech
vid_2986,Short Video #1986,45,8,81284,6791,1163,694,1,Lifestyle
vid_2987,Short Video #1987,17,6,109506,9449,677,1080,3,Travel
vid_2988,Short Video #1988,47,2,152495,15348,1900,401,9,Travel
vid_2989,Short Video #1989,49,2,60774,5232,940,438,6,Food
vid_2990,Short Video #1990,29,1,283498,36386,3901,489,23,Travel
vid_2991,Short Video #1991,57,8,71459,10538,838,99,16,Comedy
vid_2992,Short Video #1992,46,2,141678,15365,1183,499,19,Tech
vid_2993,Short Video #1993,40,4,104203,9857,1005,1014,5,Comedy
vid_2994,Short Video #1994,31,8,87620,6332,1358,523,18,Food
vid_2995,Short Video #1995,42,7,101117,11663,845,345,4,Education
vid_2996,Short Video #1996,11,1,56152,6657,804,123,9,Food
vid_2997,Short Video #1997,9,2,78234,9272,1083,726,8,Tech
vid_2998,Short Video #1998,47,1,44185,2328,864,188,12,Travel
vid_2999,Short Video #1999,49,7,71000,9933,419,266,18,Lifestyle
vid_3000,Short Video #2000,55,5,74607,6252,494,650,20,Food
vid_3001,Short Video #2001,35,5,163919,20394,2063,1055,23,Tech
vid_3002,Short Video #2002,27,8,80889,10190,1044,203,5,Lifestyle
vid_3003,Short Video #2003,46,7,75444,8680,422,361,3,Travel
vid_3004,Short Video #2004,14,3,112648,10080,1958,1053,23,Education
vid_3005,Short Video #2005,36,3,110030,12195,1366,1002,2,Food
vid_3006,Short Video #2006,47,8,69242,3740,706,112,2,Education
vid_3007,Short Video #2007,57,0,125058,15781,1223,427,3,Tech
vid_3008,Short Video #2008,34,1,88681,5317,1589,212,4,Education
vid_3009,Short Video #2009,43,1,69175,6203,550,401,7,Education
vid_3010,Short Video #2010,35,5,73329,4426,543,568,15,Tech
vid_3011,Short Video #2011,22,3,174487,23330,1430,638,21,Tech
vid_3012,Short Video #2012,40,9,74663,7841,1073,584,2,Food
vid_3013,Short Video #2013,6,2,115459,13750,1981,810,23,Education
vid_3014,Short Video #2014,18,2,45732,5408,455,345,11,Lifestyle
vid_3015,Short Video #2015,17,2,192756,25860,1465,1837,7,Tech
vid_3016,Short Video #2016,33,5,69577,4401,566,335,12,Travel
vid_3017,Short Video #2017,16,7,125514,14556,1793,512,3,Education
vid_3018,Short Video #2018,43,6,84885,9126,737,607,13,Tech
vid_3019,Short Video #2019,6,3,124654,6617,2263,1030,13,Lifestyle
vid_3020,Short Video #2020,36,3,128806,9034,844,350,12,Food
vid_3021,Short Video #2021,17,9,90508,6947,496,780,5,Education
vid_3022,Short Video #2022,50,1,32222,1844,203,48,16,Tech
vid_3023,Short Video #2023,31,0,189967,16236,3359,200,3,Tech
vid_3024,Short Video #2024,53,8,90767,4785,1340,220,7,Travel
vid_3025,Short Video #2025,45,1,123106,12965,2384,1207,16,Travel
vid_3026,Short Video #2026,21,7,149496,10636,1501,853,2,Education
vid_3027,Short Video #2027,44,8,75033,5905,614,106,16,Tech
vid_3028,Short Video #2028,35,3,134629,18989,1808,1342,8,Education
vid_3029,Short Video #2029,38,7,63034,6321,823,485,1,Tech
vid_3030,Short Video #2030,28,8,124557,9578,1727,1063,12,Travel
vid_3031,Short Video #2031,49,9,99889,10972,1020,291,19,Lifestyle
vid_3032,Short Video #2032,39,9,76611,5375,389,149,1,Comedy
vid_3033,Short Video #2033,52,4,101538,5832,561,572,19,Comedy
vid_3034,Short Video #2034,10,6,52411,2730,783,416,10,Tech
vid_3035,Short Video #2035,23,9,118827,17248,1526,800,21,Travel
vid_3036,Short Video #2036,34,3,126461,15486,2189,844,14,Food
vid_3037,Short Video #2037,11,0,121465,15789,1154,949,10,Food
vid_3038,Short Video #2038,14,2,243118,36003,4189,739,22,Comedy
vid_3039,Short Video #2039,45,4,93247,13349,1061,648,2,Lifestyle
vid_3040,Short Video #2040,36,2,97180,12020,626,440,2,Comedy
vid_3041,Short Video #2041,38,6,48914,5840,962,79,11,Tech
vid_3042,Short Video #2042,32,8,253591,21221,3215,714,23,Lifestyle
vid_3043,Short Video #2043,19,5,40179,2426,580,327,4,Food
vid_3044,Short Video #2044,34,9,113225,12157,1705,1026,19,Travel
vid_3045,Short Video #2045,41,0,68263,7346,712,242,6,Travel
vid_3046,Short Video #2046,33,6,102476,14881,1661,278,6,Tech
vid_3047,Short Video #2047,26,2,45033,4244,813,55,12,Comedy
vid_3048,Short Video #2048,8,4,168551,20071,1821,1606,8,Tech
vid_3049,Short Video #2049,24,9,55653,5982,826,398,20,Travel
vid_3050,Short Video #2050,36,3,198739,13449,3250,1910,12,Food
vid_3051,Short Video #2051,40,9,56581,6179,444,496,11,Travel
vid_3052,Short Video #2052,54,4,177216,18432,1770,720,12,Lifestyle
vid_3053,Short Video #2053,8,4,59959,5959,397,120,23,Education
vid_3054,Short Video #2054,31,5,68270,6918,958,374,9,Travel
vid_3055,Short Video #2055,21,9,98606,6547,1677,122,0,Travel
vid_3056,Short Video #2056,16,9,59352,5718,840,139,7,Education
vid_3057,Short Video #2057,26,5,58312,6447,448,180,21,Lifestyle
vid_3058,Short Video #2058,21,7,59766,5913,788,417,15,Comedy
vid_3059,Short Video #2059,14,7,119528,11817,2094,668,12,Travel
vid_3060,Short Video #2060,58,8,98689,5699,941,367,2,Tech
vid_3061,Short Video #2061,5,7,101882,7037,1781,619,2,Travel
vid_3062,Short Video #2062,26,1,81244,6669,1362,172,23,Tech
vid_3063,Short Video #2063,30,9,137203,12613,730,1070,4,Lifestyle
vid_3064,Short Video #2064,60,0,185356,20276,1592,1373,10,Travel
vid_3065,Short Video #2065,22,9,139437,19010,1832,411,6,Lifestyle
vid_3066,Short Video #2066,54,1,87083,5740,1372,562,20,Lifestyle
vid_3067,Short Video #2067,18,1,47454,2444,864,262,23,Comedy
vid_3068,Short Video #2068,51,2,30144,2861,440,46,9,Travel
vid_3069,Short Video #2069,33,9,94947,8850,1016,332,9,Tech
vid_3070,Short Video #2070,16,6,29854,3140,231,298,19,Tech
vid_3071,Short Video #2071,40,1,87589,11677,1436,166,1,Travel
vid_3072,Short Video #2072,39,0,229022,29826,1855,1272,2,Education
vid_3073,Short Video #2073,56,5,49410,2964,762,427,7,Comedy
vid_3074,Short Video #2074,16,8,45630,6543,352,169,10,Comedy
vid_3075,Short Video #2075,11,2,144662,8830,920,484,12,Comedy
vid_3076,Short Video #2076,33,5,18334,2080,160,165,6,Tech
vid_3077,Short Video #2077,15,2,124130,14553,1151,464,12,Lifestyle
vid_3078,Short Video #2078,37,0,238257,28111,3504,1635,1,Education
vid_3079,Short Video #2079,10,4,58484,4476,433,448,5,Comedy
vid_3080,Short Video #2080,51,9,52757,4380,999,427,8,Tech
vid_3081,Short Video #2081,19,3,140647,14749,1872,1399,19,Tech
vid_3082,Short Video #2082,36,6,48901,3421,604,402,1,Lifestyle
vid_3083,Short Video #2083,55,5,160570,8354,1849,1110,17,Travel
vid_3084,Short Video #2084,15,9,51349,5454,693,465,15,Travel
vid_3085,Short Video #2085,27,6,285227,27532,1522,2610,11,Comedy
vid_3086,Short Video #2086,30,4,146881,16990,2915,1433,6,Comedy
vid_3087,Short Video #2087,38,3,100994,6531,1349,806,6,Education
vid_3088,Short Video #2088,50,6,275530,36946,1523,758,16,Lifestyle
vid_3089,Short Video #2089,38,6,183308,11845,2538,1354,12,Comedy
vid_3090,Short Video #2090,33,5,123151,17134,1423,206,10,Lifestyle
vid_3091,Short Video #2091,8,7,32275,3064,173,124,5,Tech
vid_3092,Short Video #2092,21,3,64802,6802,1222,132,22,Comedy
vid_3093,Short Video #2093,39,9,189329,26441,976,1807,13,Tech
vid_3094,Short Video #2094,17,4,45248,3619,618,183,5,Food
vid_3095,Short Video #2095,45,3,62352,4251,1211,462,5,Lifestyle
vid_3096,Short Video #2096,43,0,53462,5056,457,328,1,Food
vid_3097,Short Video #2097,19,7,125669,9354,1107,247,21,Comedy
vid_3098,Short Video #2098,59,0,175987,18088,881,1065,19,Tech
vid_3099,Short Video #2099,33,4,176091,13651,1055,1223,14,Comedy
vid_3100,Short Video #2100,33,5,59178,8074,335,528,16,Food
vid_3101,Short Video #2101,15,5,124641,13801,2161,203,7,Comedy
vid_3102,Short Video #2102,56,4,57530,2877,1009,210,4,Education
vid_3103,Short Video #2103,36,2,87000,11357,1383,629,16,Travel
vid_3104,Short Video #2104,6,4,134874,11197,1388,176,19,Food
vid_3105,Short Video #2105,51,7,186619,15306,3232,528,0,Comedy
vid_3106,Short Video #2106,18,1,27183,2400,356,80,21,Tech
vid_3107,Short Video #2107,24,5,104734,11837,1001,735,17,Comedy
vid_3108,Short Video #2108,26,8,229664,21635,2654,820,14,Tech
vid_3109,Short Video #2109,15,7,113474,12807,679,725,4,Travel
vid_3110,Short Video #2110,31,7,103732,6709,1988,1004,6,Comedy
vid_3111,Short Video #2111,7,7,70417,10352,1006,573,17,Travel
vid_3112,Short Video #2112,21,6,226036,27793,3609,903,5,Food
vid_3113,Short Video #2113,48,7,72397,5431,1096,380,21,Tech
vid_3114,Short Video #2114,60,5,92958,11379,1395,260,20,Education
vid_3115,Short Video #2115,32,1,74449,8003,391,84,4,Food
vid_3116,Short Video #2116,33,1,105336,6416,1356,379,18,Tech
vid_3117,Short Video #2117,25,7,232208,15748,4023,1004,9,Travel
vid_3118,Short Video #2118,51,0,57316,3102,324,348,14,Lifestyle
vid_3119,Short Video #2119,20,5,105612,13827,2042,1002,9,Comedy
vid_3120,Short Video #2120,41,5,124821,13127,1418,1189,15,Travel
vid_3121,Short Video #2121,24,3,60633,4952,566,98,11,Tech
vid_3122,Short Video #2122,10,9,95281,5967,1236,622,17,Tech
vid_3123,Short Video #2123,23,2,299779,29499,5101,414,22,Tech
vid_3124,Short Video #2124,9,2,34163,3502,414,233,0,Tech
vid_3125,Short Video #2125,7,0,76671,9215,1125,157,15,Comedy
vid_3126,Short Video #2126,5,2,114729,16864,1433,1091,21,Food
vid_3127,Short Video #2127,42,3,78781,7365,1139,691,5,Education
vid_3128,Short Video #2128,19,4,557795,50538,3943,669,2,Lifestyle
vid_3129,Short Video #2129,38,2,137202,11935,765,1102,1,Comedy
vid_3130,Short Video #2130,39,5,52753,6999,372,354,1,Tech
vid_3131,Short Video #2131,53,4,24293,1594,225,132,12,Comedy
vid_3132,Short Video #2132,29,2,121075,10216,1065,777,8,Travel
vid_3133,Short Video #2133,28,5,62732,7684,892,445,15,Education
vid_3134,Short Video #2134,16,5,213916,11031,2532,1916,4,Tech
vid_3135,Short Video #2135,22,7,83707,6607,467,661,22,Lifestyle
vid_3136,Short Video #2136,19,1,70191,8011,387,433,20,Tech
vid_3137,Short Video #2137,48,0,69483,4766,441,585,6,Education
vid_3138,Short Video #2138,20,3,178421,14322,1837,1763,12,Lifestyle
vid_3139,Short Video #2139,31,6,126671,12490,645,468,19,Education
vid_3140,Short Video #2140,12,9,283105,26102,3513,584,23,Lifestyle
vid_3141,Short Video #2141,50,2,86763,5258,903,657,12,Food
vid_3142,Short Video #2142,29,2,165606,23818,2207,1624,6,Food
vid_3143,Short Video #2143,21,4,167313,9106,2645,343,9,Comedy
vid_3144,Short Video #2144,33,4,147899,18483,1296,722,14,Comedy
vid_3145,Short Video #2145,57,9,72699,4154,534,113,20,Lifestyle
vid_3146,Short Video #2146,12,2,131143,12685,1202,1047,5,Tech
vid_3147,Short Video #2147,19,8,93120,6289,468,888,4,Travel
vid_3148,Short Video #2148,31,3,91664,5876,623,503,22,Travel
vid_3149,Short Video #2149,50,2,60871,3809,989,285,1,Tech
vid_3150,Short Video #2150,54,1,27661,2635,230,253,20,Tech
vid_3151,Short Video #2151,56,9,208777,21200,4157,459,14,Food
vid_3152,Short Video #2152,11,8,127891,8100,961,1154,15,Travel
vid_3153,Short Video #2153,7,3,44094,6523,742,199,18,Lifestyle
vid_3154,Short Video #2154,33,2,151846,11506,2365,916,8,Education
vid_3155,Short Video #2155,48,6,211267,20257,2077,1215,21,Comedy
vid_3156,Short Video #2156,57,7,157408,11274,1567,1030,18,Education
vid_3157,Short Video #2157,28,1,57815,5746,777,548,6,Food
vid_3158,Short Video #2158,7,6,63627,7991,1131,608,3,Travel
vid_3159,Short Video #2159,24,4,71059,7255,766,602,2,Tech
vid_3160,Short Video #2160,50,4,165487,13001,979,450,23,Travel
vid_3161,Short Video #2161,19,2,131580,9847,1396,526,19,Lifestyle
vid_3162,Short Video #2162,29,4,526588,66293,4270,2838,10,Food
vid_3163,Short Video #2163,34,1,36881,2280,703,337,0,Tech
vid_3164,Short Video #2164,18,3,95649,8321,1478,544,5,Education
vid_3165,Short Video #2165,11,5,31049,2022,178,304,10,Lifestyle
vid_3166,Short Video #2166,21,0,141207,10703,1326,1391,0,Education
vid_3167,Short Video #2167,48,9,187238,12220,1077,1195,20,Comedy
vid_3168,Short Video #2168,24,3,234512,32521,4092,2086,6,Food
vid_3169,Short Video #2169,40,5,110537,13617,2055,1104,5,Lifestyle
vid_3170,Short Video #2170,13,8,31320,3322,209,270,13,Lifestyle
vid_3171,Short Video #2171,42,1,95789,6939,1111,662,1,Education
vid_3172,Short Video #2172,52,6,128293,12960,2434,1104,3,Tech
vid_3173,Short Video #2173,26,5,54009,5513,387,94,10,Comedy
vid_3174,Short Video #2174,58,1,84205,9181,789,565,14,Education
vid_3175,Short Video #2175,57,7,45879,2569,438,135,17,Lifestyle
vid_3176,Short Video #2176,57,6,68348,10066,372,139,0,Food
vid_3177,Short Video #2177,6,4,170668,16476,946,1542,2,Lifestyle
vid_3178,Short Video #2178,28,4,148463,21178,2864,1003,2,Travel
vid_3179,Short Video #2179,12,6,42739,2178,579,136,6,Food
vid_3180,Short Video #2180,15,8,64667,4834,620,289,0,Food
vid_3181,Short Video #2181,17,8,102155,6170,1091,996,10,Lifestyle
vid_3182,Short Video #2182,21,8,113087,14357,1778,990,5,Tech
vid_3183,Short Video #2183,12,5,66321,5439,696,75,19,Food
vid_3184,Short Video #2184,25,9,131383,17611,1105,1289,2,Travel
vid_3185,Short Video #2185,22,5,96647,12877,630,417,18,Education
vid_3186,Short Video #2186,34,2,21036,2456,335,152,1,Tech
vid_3187,Short Video #2187,22,0,70052,8166,539,519,17,Tech
vid_3188,Short Video #2188,50,6,68862,8264,416,633,11,Tech
vid_3189,Short Video #2189,51,3,148295,17406,1691,1329,9,Food
vid_3190,Short Video #2190,35,0,149886,13293,838,529,4,Tech
vid_3191,Short Video #2191,42,7,36197,4281,704,245,8,Lifestyle
vid_3192,Short Video #2192,36,5,128422,17945,1850,583,1,Tech
vid_3193,Short Video #2193,15,5,94430,7861,688,541,1,Travel
vid_3194,Short Video #2194,49,1,106495,15387,807,638,5,Comedy
vid_3195,Short Video #2195,29,0,68302,3507,925,311,9,Travel
vid_3196,Short Video #2196,37,1,95120,8076,984,492,17,Food
vid_3197,Short Video #2197,42,3,196849,12442,3270,565,11,Tech
vid_3198,Short Video #2198,45,1,105589,6616,1392,683,3,Tech
vid_3199,Short Video #2199,12,0,96234,12658,1106,753,21,Lifestyle
vid_3200,Short Video #2200,15,6,74048,10502,1439,360,20,Education
vid_3201,Short Video #2201,26,7,185600,23715,2015,1818,16,Tech
vid_3202,Short Video #2202,55,5,45776,6759,503,69,14,Travel
vid_3203,Short Video #2203,28,3,61011,4370,914,384,5,Food
vid_3204,Short Video #2204,45,5,44226,2834,758,276,15,Comedy
vid_3205,Short Video #2205,21,2,111347,11365,1602,147,16,Tech
vid_3206,Short Video #2206,16,7,200355,26627,3101,605,2,Comedy
vid_3207,Short Video #2207,50,9,81041,4374,858,741,9,Tech
vid_3208,Short Video #2208,36,1,51966,7771,633,306,4,Food
vid_3209,Short Video #2209,19,4,263515,29045,2096,1298,13,Education
vid_3210,Short Video #2210,20,0,129413,19139,1967,613,20,Travel
vid_3211,Short Video #2211,58,5,116601,10086,970,1048,12,Food
vid_3212,Short Video #2212,26,1,88069,8437,442,378,5,Comedy
vid_3213,Short Video #2213,32,3,147474,18469,2802,1287,11,Tech
vid_3214,Short Video #2214,24,5,115510,14931,1107,436,7,Comedy
vid_3215,Short Video #2215,37,9,73956,5421,587,427,4,Travel
vid_3216,Short Video #2216,14,7,81774,11692,737,187,14,Food
vid_3217,Short Video #2217,44,7,53533,7320,533,451,15,Comedy
vid_3218,Short Video #2218,36,5,49675,2574,601,378,0,Comedy
vid_3219,Short Video #2219,54,3,82620,5193,499,476,15,Travel
vid_3220,Short Video #2220,37,7,197309,19653,1142,243,4,Tech
vid_3221,Short Video #2221,6,7,53077,5100,498,282,2,Comedy
vid_3222,Short Video #2222,37,9,163051,19702,1538,493,19,Travel
vid_3223,Short Video #2223,37,0,61122,3604,413,288,14,Tech
vid_3224,Short Video #2224,45,3,33793,3868,374,294,12,Education
vid_3225,Short Video #2225,17,3,137030,15297,1268,1086,23,Tech
vid_3226,Short Video #2226,34,6,262304,19243,1414,833,15,Education
vid_3227,Short Video #2227,37,6,59074,6157,1080,582,22,Food
